participant	steering_method	speed_method	hit	coin	time	direction	distance	altitude	sharpness	missdistance	traveldistance
P5	LeaningMethod	LeaningMethod	TRUE	12	129.26	Left	Long	Same	Smooth	0	8989.4
P5	LeaningMethod	LeaningMethod	TRUE	13	136.1001	Right	Medium	Down	Sharp	0	9437.598
P5	LeaningMethod	LeaningMethod	TRUE	14	139.26	Right	Short	Down	Smooth	0	9654.668
P5	LeaningMethod	LeaningMethod	TRUE	15	148.22	Straight	Long	Down	Sharp	0	10306.45
P6	LeaningMethod	ControllerDistanceMethod	FALSE	0	0	Straight	Short	Same	Default	19.19258	4013.962
P6	LeaningMethod	ControllerDistanceMethod	FALSE	1	15.92001	Straight	Medium	Up	Smooth	13.03127	4930.496
P6	LeaningMethod	ControllerDistanceMethod	TRUE	2	24.73999	Straight	Short	Up	Sharp	0	5371.694
P6	LeaningMethod	ControllerDistanceMethod	TRUE	3	43.89999	Left	Long	Down	Default	0	6209.993
P6	LeaningMethod	ControllerDistanceMethod	FALSE	4	60.92001	Straight	Short	Same	Sharp	5.53736	7401.008
P6	LeaningMethod	ControllerDistanceMethod	FALSE	5	90.87997	Right	Long	Up	Smooth	6.061312	9182.318
P6	LeaningMethod	ControllerDistanceMethod	FALSE	6	132.92	Straight	Medium	Same	Default	28.80531	12264.87
P6	LeaningMethod	ControllerDistanceMethod	TRUE	7	144.0799	Left	Medium	Up	Sharp	0	13447.82
P6	LeaningMethod	ControllerDistanceMethod	FALSE	8	153.8399	Right	Short	Down	Sharp	8.838604	14161.76
P6	LeaningMethod	ControllerDistanceMethod	FALSE	9	163	Straight	Medium	Down	Sharp	18.60784	15370.13
P6	LeaningMethod	ControllerDistanceMethod	FALSE	10	282.4199	Left	Short	Same	Smooth	10.13011	19519.99
P6	LeaningMethod	ControllerDistanceMethod	FALSE	11	288.6199	Right	Long	Down	Default	20.94576	20151.36
P6	LeaningMethod	ControllerDistanceMethod	TRUE	12	312.1199	Right	Long	Same	Smooth	0	20745.06
P6	LeaningMethod	ControllerDistanceMethod	TRUE	13	331.6399	Left	Medium	Down	Default	0	21191.24
P6	LeaningMethod	ControllerDistanceMethod	TRUE	14	337.0199	Left	Short	Same	Default	0	21394.83
P6	LeaningMethod	ControllerDistanceMethod	TRUE	15	383.3199	Right	Long	Up	Smooth	0	24517.41
P6	LeaningMethod	LeaningMethod	FALSE	0	0	Straight	Short	Same	Default	15.23647	10877.35
P6	LeaningMethod	LeaningMethod	TRUE	1	57.09998	Straight	Medium	Up	Smooth	0	11957.46
P6	LeaningMethod	LeaningMethod	TRUE	2	76.15991	Left	Long	Same	Sharp	0	12589.18
P6	LeaningMethod	LeaningMethod	TRUE	3	81.77991	Left	Short	Down	Sharp	0	12799.2
P6	LeaningMethod	LeaningMethod	TRUE	4	92.93994	Straight	Short	Up	Default	0	13072.28
P6	LeaningMethod	LeaningMethod	TRUE	5	96.05994	Right	Short	Same	Default	0	13285.51
P6	LeaningMethod	LeaningMethod	TRUE	6	106.3799	Right	Long	Down	Smooth	0	13929.82
P6	LeaningMethod	LeaningMethod	TRUE	7	113.2399	Straight	Medium	Same	Smooth	0	14337.86
P6	LeaningMethod	LeaningMethod	TRUE	8	118.8398	Right	Short	Up	Smooth	0	14589.07
P6	LeaningMethod	LeaningMethod	TRUE	9	128.8999	Straight	Long	Same	Default	0	15218.18
P6	LeaningMethod	LeaningMethod	TRUE	10	163.8599	Left	Medium	Up	Sharp	0	16005.16
P6	LeaningMethod	LeaningMethod	TRUE	11	165.6998	Right	Short	Same	Sharp	0	16215.22
P6	LeaningMethod	LeaningMethod	TRUE	12	170.4999	Right	Medium	Up	Default	0	16715.15
P6	LeaningMethod	LeaningMethod	TRUE	13	175.4399	Left	Long	Down	Smooth	0	17347.21
P6	LeaningMethod	LeaningMethod	TRUE	14	177.9398	Left	Medium	Down	Sharp	0	17753.61
P6	LeaningMethod	LeaningMethod	TRUE	15	181.7198	Straight	Long	Down	Default	0	18352.26
P6	ControllerMethod	ControllerDistanceMethod	TRUE	0	0	Straight	Short	Same	Default	0	2604.549
P6	ControllerMethod	ControllerDistanceMethod	TRUE	1	11.16016	Straight	Medium	Up	Smooth	0	3015.836
P6	ControllerMethod	ControllerDistanceMethod	TRUE	2	18.08008	Straight	Short	Up	Default	0	3222.324
P6	ControllerMethod	ControllerDistanceMethod	TRUE	3	23.76001	Straight	Short	Same	Default	0	3422.794
P6	ControllerMethod	ControllerDistanceMethod	TRUE	4	29.76001	Right	Medium	Same	Sharp	0	3821.745
P6	ControllerMethod	ControllerDistanceMethod	TRUE	5	32.02002	Left	Short	Up	Sharp	0	4034.86
P6	ControllerMethod	ControllerDistanceMethod	TRUE	6	44.95996	Right	Long	Same	Sharp	0	4683.514
P6	ControllerMethod	ControllerDistanceMethod	TRUE	7	49.92017	Left	Short	Up	Smooth	0	4906.437
P6	ControllerMethod	ControllerDistanceMethod	TRUE	8	60.88013	Left	Long	Down	Smooth	0	5513.09
P6	ControllerMethod	ControllerDistanceMethod	TRUE	9	68.62012	Straight	Long	Same	Smooth	0	6115.736
P6	ControllerMethod	ControllerDistanceMethod	TRUE	10	75.34009	Right	Medium	Down	Default	0	6525.377
P6	ControllerMethod	ControllerDistanceMethod	TRUE	11	86.38013	Right	Long	Down	Default	0	7259.518
P6	ControllerMethod	ControllerDistanceMethod	FALSE	12	92.5	Right	Short	Same	Smooth	7.664654	7589.88
P6	ControllerMethod	ControllerDistanceMethod	TRUE	13	126.3601	Straight	Medium	Up	Sharp	0	10526.01
P6	ControllerMethod	ControllerDistanceMethod	TRUE	14	131.9001	Left	Medium	Down	Default	0	10934.33
P6	ControllerMethod	ControllerDistanceMethod	TRUE	15	138.1001	Left	Long	Down	Sharp	0	11564.87
P6	ControllerMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	665.2186
P6	ControllerMethod	LeaningMethod	TRUE	1	9.780029	Straight	Medium	Up	Smooth	0	1091.335
P6	ControllerMethod	LeaningMethod	TRUE	2	18.33984	Straight	Long	Up	Smooth	0	1727.744
P6	ControllerMethod	LeaningMethod	TRUE	3	25.5	Straight	Medium	Same	Default	0	2136.644
P6	ControllerMethod	LeaningMethod	TRUE	4	31.45996	Right	Medium	Same	Sharp	0	2556.982
P6	ControllerMethod	LeaningMethod	TRUE	5	39.35986	Left	Long	Up	Default	0	3214.736
P6	ControllerMethod	LeaningMethod	TRUE	6	49.09985	Right	Short	Same	Default	0	3771.716
P6	ControllerMethod	LeaningMethod	TRUE	7	57.61987	Left	Long	Same	Sharp	0	4397.227
P6	ControllerMethod	LeaningMethod	TRUE	8	60.41992	Straight	Short	Down	Default	0	4601.966
P6	ControllerMethod	LeaningMethod	TRUE	9	63.85986	Right	Short	Up	Sharp	0	4815.145
P6	ControllerMethod	LeaningMethod	TRUE	10	66.09985	Left	Short	Up	Default	0	5039.322
P6	ControllerMethod	LeaningMethod	TRUE	11	78.13989	Left	Medium	Down	Smooth	0	5645.583
P6	ControllerMethod	LeaningMethod	TRUE	12	90.31982	Left	Long	Same	Smooth	0	6257.528
P6	ControllerMethod	LeaningMethod	TRUE	13	97.15991	Right	Medium	Down	Sharp	0	6726.177
P6	ControllerMethod	LeaningMethod	TRUE	14	99.73999	Right	Short	Down	Smooth	0	6930.113
P6	ControllerMethod	LeaningMethod	TRUE	15	104.8398	Straight	Long	Down	Sharp	0	7541.502
P7	LeaningMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	894.8748
P7	LeaningMethod	LeaningMethod	TRUE	1	11.56	Straight	Medium	Up	Smooth	0	1330.76
P7	LeaningMethod	LeaningMethod	TRUE	2	18.62	Straight	Short	Up	Sharp	0	1630.151
P7	LeaningMethod	LeaningMethod	TRUE	3	37.03999	Left	Long	Down	Default	0	2377.253
P7	LeaningMethod	LeaningMethod	TRUE	4	41.13998	Straight	Short	Same	Sharp	0	2578.66
P7	LeaningMethod	LeaningMethod	TRUE	5	48.73997	Right	Long	Up	Smooth	0	3207.092
P7	LeaningMethod	LeaningMethod	TRUE	6	53.55998	Straight	Medium	Same	Default	0	3616.39
P7	LeaningMethod	LeaningMethod	TRUE	7	60.21997	Left	Medium	Up	Sharp	0	4024.918
P7	LeaningMethod	LeaningMethod	TRUE	8	62.47998	Right	Short	Down	Sharp	0	4230.804
P7	LeaningMethod	LeaningMethod	TRUE	9	66.67998	Straight	Medium	Down	Sharp	0	4635.261
P7	LeaningMethod	LeaningMethod	TRUE	10	69.23997	Left	Short	Same	Smooth	0	4850.92
P7	LeaningMethod	LeaningMethod	TRUE	11	84.23997	Right	Long	Down	Default	0	5588.57
P7	LeaningMethod	LeaningMethod	TRUE	12	89.49997	Right	Long	Same	Smooth	0	6198.247
P7	LeaningMethod	LeaningMethod	TRUE	13	92.91997	Left	Medium	Down	Default	0	6607.535
P7	LeaningMethod	LeaningMethod	TRUE	14	94.99997	Left	Short	Same	Default	0	6813.85
P7	LeaningMethod	LeaningMethod	TRUE	15	102.38	Right	Long	Up	Smooth	0	7507.222
P7	ControllerMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	22.95936
P7	ControllerMethod	LeaningMethod	TRUE	1	4.240021	Straight	Medium	Up	Smooth	0	428.2326
P7	ControllerMethod	LeaningMethod	TRUE	2	7.600006	Left	Long	Same	Sharp	0	1032.981
P7	ControllerMethod	LeaningMethod	TRUE	3	8.480011	Left	Short	Down	Sharp	0	1232.455
P7	ControllerMethod	LeaningMethod	FALSE	4	10.80002	Straight	Short	Up	Default	2.813003	1535.814
P7	ControllerMethod	LeaningMethod	TRUE	5	11.72	Right	Short	Same	Default	0	1644.369
P7	ControllerMethod	LeaningMethod	TRUE	6	17.62	Right	Long	Down	Smooth	0	2263.448
P7	ControllerMethod	LeaningMethod	TRUE	7	21.62	Straight	Medium	Same	Smooth	0	2669.965
P7	ControllerMethod	LeaningMethod	TRUE	8	24.17999	Right	Short	Up	Smooth	0	2872.458
P7	ControllerMethod	LeaningMethod	TRUE	9	27.82001	Straight	Long	Same	Default	0	3474.846
P7	ControllerMethod	LeaningMethod	TRUE	10	32.95999	Left	Medium	Up	Sharp	0	3876.212
P7	ControllerMethod	LeaningMethod	TRUE	11	35	Right	Short	Same	Sharp	0	4081.808
P7	ControllerMethod	LeaningMethod	TRUE	12	38.51999	Right	Medium	Up	Default	0	4480.032
P7	ControllerMethod	LeaningMethod	TRUE	13	42.73999	Left	Long	Down	Smooth	0	5105.514
P7	ControllerMethod	LeaningMethod	TRUE	14	46.17999	Left	Medium	Down	Sharp	0	5508.414
P7	ControllerMethod	LeaningMethod	TRUE	15	51.10001	Straight	Long	Down	Default	0	6112.762
P7	LeaningMethod	ControllerDistanceMethod	TRUE	0	0	Straight	Short	Same	Default	0	24.17131
P7	LeaningMethod	ControllerDistanceMethod	TRUE	1	3.999969	Straight	Medium	Up	Smooth	0	427.6851
P7	LeaningMethod	ControllerDistanceMethod	TRUE	2	6.999969	Straight	Short	Up	Default	0	633.98
P7	LeaningMethod	ControllerDistanceMethod	TRUE	3	10.05997	Straight	Short	Same	Default	0	836.1697
P7	LeaningMethod	ControllerDistanceMethod	TRUE	4	14.49997	Right	Medium	Same	Sharp	0	1241.905
P7	LeaningMethod	ControllerDistanceMethod	FALSE	5	21.87997	Left	Short	Up	Sharp	2.971118	1885.957
P7	LeaningMethod	ControllerDistanceMethod	TRUE	6	28.51999	Right	Long	Same	Sharp	0	2397.862
P7	LeaningMethod	ControllerDistanceMethod	FALSE	7	30.97998	Left	Short	Up	Smooth	3.185781	2789.965
P7	LeaningMethod	ControllerDistanceMethod	TRUE	8	37.21997	Left	Long	Down	Smooth	0	3334.318
P7	LeaningMethod	ControllerDistanceMethod	TRUE	9	43.77997	Straight	Long	Same	Smooth	0	3966.416
P7	LeaningMethod	ControllerDistanceMethod	TRUE	10	49.05997	Right	Medium	Down	Default	0	4370.402
P7	LeaningMethod	ControllerDistanceMethod	TRUE	11	54.19995	Right	Long	Down	Default	0	4968.443
P7	LeaningMethod	ControllerDistanceMethod	TRUE	12	55.63995	Right	Short	Same	Smooth	0	5172.377
P7	LeaningMethod	ControllerDistanceMethod	FALSE	13	59.09998	Straight	Medium	Up	Sharp	3.116182	5791.936
P7	LeaningMethod	ControllerDistanceMethod	FALSE	14	62.67996	Left	Medium	Down	Default	12.07819	6260.65
P7	LeaningMethod	ControllerDistanceMethod	TRUE	15	67.31998	Left	Long	Down	Sharp	0	6781.144
P7	ControllerMethod	ControllerDistanceMethod	TRUE	0	0	Straight	Short	Same	Default	0	22.73365
P7	ControllerMethod	ControllerDistanceMethod	TRUE	1	4.23999	Straight	Medium	Up	Smooth	0	426.7689
P7	ControllerMethod	ControllerDistanceMethod	TRUE	2	8.919983	Straight	Long	Up	Smooth	0	1025.405
P7	ControllerMethod	ControllerDistanceMethod	TRUE	3	12.81998	Straight	Medium	Same	Default	0	1426.757
P7	ControllerMethod	ControllerDistanceMethod	TRUE	4	16.06	Right	Medium	Same	Sharp	0	1826.718
P7	ControllerMethod	ControllerDistanceMethod	TRUE	5	21.35999	Left	Long	Up	Default	0	2438.31
P7	ControllerMethod	ControllerDistanceMethod	TRUE	6	23.09998	Right	Short	Same	Default	0	2641.899
P7	ControllerMethod	ControllerDistanceMethod	TRUE	7	28.33997	Left	Long	Same	Sharp	0	3276.802
P7	ControllerMethod	ControllerDistanceMethod	TRUE	8	30.17999	Straight	Short	Down	Default	0	3477.414
P7	ControllerMethod	ControllerDistanceMethod	FALSE	9	31.69995	Right	Short	Up	Sharp	4.990961	3764.368
P7	ControllerMethod	ControllerDistanceMethod	TRUE	10	32.65997	Left	Short	Up	Default	0	3891.407
P7	ControllerMethod	ControllerDistanceMethod	TRUE	11	36.38	Left	Medium	Down	Smooth	0	4294.965
P7	ControllerMethod	ControllerDistanceMethod	TRUE	12	40.47998	Left	Long	Same	Smooth	0	4897.483
P7	ControllerMethod	ControllerDistanceMethod	TRUE	13	44.06	Right	Medium	Down	Sharp	0	5304.714
P7	ControllerMethod	ControllerDistanceMethod	TRUE	14	45.81995	Right	Short	Down	Smooth	0	5502.451
P7	ControllerMethod	ControllerDistanceMethod	TRUE	15	50.95996	Straight	Long	Down	Sharp	0	6106.261
P8	ControllerMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	3853.093
P8	ControllerMethod	LeaningMethod	FALSE	1	6.419922	Straight	Medium	Up	Smooth	3.623859	4338.938
P8	ControllerMethod	LeaningMethod	FALSE	2	10.55957	Straight	Short	Up	Sharp	15.43734	4541.769
P8	ControllerMethod	LeaningMethod	FALSE	3	15.73975	Left	Long	Down	Default	8.599737	5260.771
P8	ControllerMethod	LeaningMethod	TRUE	4	17.55957	Straight	Short	Same	Sharp	0	5379.476
P8	ControllerMethod	LeaningMethod	TRUE	5	22.67969	Right	Long	Up	Smooth	0	5987.498
P8	ControllerMethod	LeaningMethod	TRUE	6	25.91992	Straight	Medium	Same	Default	0	6390.774
P8	ControllerMethod	LeaningMethod	TRUE	7	28.75977	Left	Medium	Up	Sharp	0	6797.815
P8	ControllerMethod	LeaningMethod	FALSE	8	31.67969	Right	Short	Down	Sharp	6.826564	7143.224
P8	ControllerMethod	LeaningMethod	TRUE	9	35.65967	Straight	Medium	Down	Sharp	0	7465.71
P8	ControllerMethod	LeaningMethod	TRUE	10	37.95996	Left	Short	Same	Smooth	0	7670.384
P8	ControllerMethod	LeaningMethod	TRUE	11	42.35986	Right	Long	Down	Default	0	8287.187
P8	ControllerMethod	LeaningMethod	TRUE	12	47.55957	Right	Long	Same	Smooth	0	8886.899
P8	ControllerMethod	LeaningMethod	TRUE	13	52.95996	Left	Medium	Down	Default	0	9550.716
P8	ControllerMethod	LeaningMethod	TRUE	14	54.61963	Left	Short	Same	Default	0	9751.567
P8	ControllerMethod	LeaningMethod	TRUE	15	60.59961	Right	Long	Up	Smooth	0	10392.89
P8	ControllerMethod	ControllerDistanceMethod	TRUE	0	0	Straight	Short	Same	Default	0	4475.477
P8	ControllerMethod	ControllerDistanceMethod	TRUE	1	3.700195	Straight	Medium	Up	Smooth	0	4880.455
P8	ControllerMethod	ControllerDistanceMethod	TRUE	2	8	Left	Long	Same	Sharp	0	5484.388
P8	ControllerMethod	ControllerDistanceMethod	TRUE	3	9.47998	Left	Short	Down	Sharp	0	5689.073
P8	ControllerMethod	ControllerDistanceMethod	TRUE	4	10.64014	Straight	Short	Up	Default	0	5908.304
P8	ControllerMethod	ControllerDistanceMethod	FALSE	5	12.38037	Right	Short	Same	Default	6.521382	6250.661
P8	ControllerMethod	ControllerDistanceMethod	TRUE	6	14.86035	Right	Long	Down	Smooth	0	6759.467
P8	ControllerMethod	ControllerDistanceMethod	TRUE	7	17.32031	Straight	Medium	Same	Smooth	0	7165.827
P8	ControllerMethod	ControllerDistanceMethod	TRUE	8	18.40039	Right	Short	Up	Smooth	0	7378.714
P8	ControllerMethod	ControllerDistanceMethod	TRUE	9	21.47998	Straight	Long	Same	Default	0	8003.447
P8	ControllerMethod	ControllerDistanceMethod	TRUE	10	22.97998	Left	Medium	Up	Sharp	0	8414.813
P8	ControllerMethod	ControllerDistanceMethod	FALSE	11	24.5	Right	Short	Same	Sharp	1.982203	8705.364
P8	ControllerMethod	ControllerDistanceMethod	TRUE	12	25.88037	Right	Medium	Up	Default	0	9027.479
P8	ControllerMethod	ControllerDistanceMethod	TRUE	13	29.5	Left	Long	Down	Smooth	0	9638.913
P8	ControllerMethod	ControllerDistanceMethod	TRUE	14	31.38037	Left	Medium	Down	Sharp	0	10040.99
P8	ControllerMethod	ControllerDistanceMethod	FALSE	15	34.28027	Straight	Long	Down	Default	4.998263	10745.82
P8	LeaningMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	22.81208
P8	LeaningMethod	LeaningMethod	TRUE	1	5.760254	Straight	Medium	Up	Smooth	0	442.5713
P8	LeaningMethod	LeaningMethod	TRUE	2	7.800293	Straight	Short	Up	Default	0	644.6055
P8	LeaningMethod	LeaningMethod	FALSE	3	10.72021	Straight	Short	Same	Default	3.137079	952.3693
P8	LeaningMethod	LeaningMethod	TRUE	4	12.88037	Right	Medium	Same	Sharp	0	1267.786
P8	LeaningMethod	LeaningMethod	TRUE	5	15.93994	Left	Short	Up	Sharp	0	1511.307
P8	LeaningMethod	LeaningMethod	TRUE	6	19.76025	Right	Long	Same	Sharp	0	2133.864
P8	LeaningMethod	LeaningMethod	FALSE	7	21.95996	Left	Short	Up	Smooth	2.662067	2452.258
P8	LeaningMethod	LeaningMethod	TRUE	8	24.82031	Left	Long	Down	Smooth	0	3044.259
P8	LeaningMethod	LeaningMethod	TRUE	9	28.38037	Straight	Long	Same	Smooth	0	3673.92
P8	LeaningMethod	LeaningMethod	TRUE	10	30.93994	Right	Medium	Down	Default	0	4090.592
P8	LeaningMethod	LeaningMethod	TRUE	11	34.6001	Right	Long	Down	Default	0	4708.179
P8	LeaningMethod	LeaningMethod	TRUE	12	36.38037	Right	Short	Same	Smooth	0	4913.184
P8	LeaningMethod	LeaningMethod	FALSE	13	44.26025	Straight	Medium	Up	Sharp	5.561893	5493.999
P8	LeaningMethod	LeaningMethod	TRUE	14	45.68018	Left	Medium	Down	Default	0	5798.284
P8	LeaningMethod	LeaningMethod	FALSE	15	48.40039	Left	Long	Down	Sharp	2.566662	6519.86
P8	LeaningMethod	ControllerDistanceMethod	TRUE	0	0	Straight	Short	Same	Default	0	4346.163
P8	LeaningMethod	ControllerDistanceMethod	FALSE	1	4.640137	Straight	Medium	Up	Smooth	6.515905	4975.875
P8	LeaningMethod	ControllerDistanceMethod	FALSE	2	9.459961	Straight	Long	Up	Smooth	11.41992	5591.207
P8	LeaningMethod	ControllerDistanceMethod	FALSE	3	12.97998	Straight	Medium	Same	Default	25.34351	6001.606
P8	LeaningMethod	ControllerDistanceMethod	FALSE	4	19.43994	Right	Medium	Same	Sharp	41.41549	6507.507
P8	LeaningMethod	ControllerDistanceMethod	TRUE	5	22.85986	Left	Long	Up	Default	0	7016.408
P8	LeaningMethod	ControllerDistanceMethod	TRUE	6	24.58008	Right	Short	Same	Default	0	7259.464
P8	LeaningMethod	ControllerDistanceMethod	TRUE	7	27.73975	Left	Long	Same	Sharp	0	7877.274
P8	LeaningMethod	ControllerDistanceMethod	TRUE	8	29.1001	Straight	Short	Down	Default	0	8080.665
P8	LeaningMethod	ControllerDistanceMethod	FALSE	9	32	Right	Short	Up	Sharp	1.580461	8659.287
P8	LeaningMethod	ControllerDistanceMethod	FALSE	10	34.52002	Left	Short	Up	Default	24.10763	8848.066
P8	LeaningMethod	ControllerDistanceMethod	TRUE	11	37.21973	Left	Medium	Down	Smooth	0	9186.352
P8	LeaningMethod	ControllerDistanceMethod	TRUE	12	41.5	Left	Long	Same	Smooth	0	9819.586
P8	LeaningMethod	ControllerDistanceMethod	TRUE	13	44.06006	Right	Medium	Down	Sharp	0	10234.16
P8	LeaningMethod	ControllerDistanceMethod	TRUE	14	45.16016	Right	Short	Down	Smooth	0	10437.87
P8	LeaningMethod	ControllerDistanceMethod	TRUE	15	47.95996	Straight	Long	Down	Sharp	0	11052.79
P9	ControllerMethod	ControllerDistanceMethod	TRUE	0	0	Straight	Short	Same	Default	0	705.9971
P9	ControllerMethod	ControllerDistanceMethod	TRUE	1	5.540039	Straight	Medium	Up	Smooth	0	1109.511
P9	ControllerMethod	ControllerDistanceMethod	TRUE	2	6.940002	Straight	Short	Up	Sharp	0	1316.298
P9	ControllerMethod	ControllerDistanceMethod	TRUE	3	13.62	Left	Long	Down	Default	0	1942.95
P9	ControllerMethod	ControllerDistanceMethod	TRUE	4	14.86005	Straight	Short	Same	Sharp	0	2151.381
P9	ControllerMethod	ControllerDistanceMethod	TRUE	5	17.38	Right	Long	Up	Smooth	0	2765.479
P9	ControllerMethod	ControllerDistanceMethod	TRUE	6	19.67999	Straight	Medium	Same	Default	0	3173.374
P9	ControllerMethod	ControllerDistanceMethod	TRUE	7	21.14001	Left	Medium	Up	Sharp	0	3603.996
P9	ControllerMethod	ControllerDistanceMethod	TRUE	8	23.14001	Right	Short	Down	Sharp	0	3813.636
P9	ControllerMethod	ControllerDistanceMethod	TRUE	9	25.94	Straight	Medium	Down	Sharp	0	4212.071
P9	ControllerMethod	ControllerDistanceMethod	TRUE	10	27.5	Left	Short	Same	Smooth	0	4413.942
P9	ControllerMethod	ControllerDistanceMethod	TRUE	11	31.76001	Right	Long	Down	Default	0	5040.71
P9	ControllerMethod	ControllerDistanceMethod	TRUE	12	35.23999	Right	Long	Same	Smooth	0	5645.745
P9	ControllerMethod	ControllerDistanceMethod	TRUE	13	38.48004	Left	Medium	Down	Default	0	6051.339
P9	ControllerMethod	ControllerDistanceMethod	TRUE	14	39.72003	Left	Short	Same	Default	0	6250.567
P9	ControllerMethod	ControllerDistanceMethod	TRUE	15	43.26001	Right	Long	Up	Smooth	0	6933.919
P9	LeaningMethod	ControllerDistanceMethod	FALSE	0	0	Straight	Short	Same	Default	6.320461	89.60312
P9	LeaningMethod	ControllerDistanceMethod	TRUE	1	13.08002	Straight	Medium	Up	Smooth	0	565.242
P9	LeaningMethod	ControllerDistanceMethod	TRUE	2	20.44	Left	Long	Same	Sharp	0	1163.802
P9	LeaningMethod	ControllerDistanceMethod	TRUE	3	21.94	Left	Short	Down	Sharp	0	1382.393
P9	LeaningMethod	ControllerDistanceMethod	TRUE	4	25.5	Straight	Short	Up	Default	0	1599.081
P9	LeaningMethod	ControllerDistanceMethod	TRUE	5	28.35999	Right	Short	Same	Default	0	1797.565
P9	LeaningMethod	ControllerDistanceMethod	TRUE	6	34.34003	Right	Long	Down	Smooth	0	2417.858
P9	LeaningMethod	ControllerDistanceMethod	TRUE	7	38.28003	Straight	Medium	Same	Smooth	0	2817.336
P9	LeaningMethod	ControllerDistanceMethod	TRUE	8	40.97998	Right	Short	Up	Smooth	0	3017.991
P9	LeaningMethod	ControllerDistanceMethod	TRUE	9	46.37994	Straight	Long	Same	Default	0	3619.082
P9	LeaningMethod	ControllerDistanceMethod	FALSE	10	51.22003	Left	Medium	Up	Sharp	4.823213	4131.74
P9	LeaningMethod	ControllerDistanceMethod	TRUE	11	53.37994	Right	Short	Same	Sharp	0	4244.635
P9	LeaningMethod	ControllerDistanceMethod	TRUE	12	58.37994	Right	Medium	Up	Default	0	4659.787
P9	LeaningMethod	ControllerDistanceMethod	TRUE	13	64.27997	Left	Long	Down	Smooth	0	5280.306
P9	LeaningMethod	ControllerDistanceMethod	TRUE	14	68.03998	Left	Medium	Down	Sharp	0	5695.609
P9	LeaningMethod	ControllerDistanceMethod	TRUE	15	74.13995	Straight	Long	Down	Default	0	6303.575
P9	ControllerMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	22.62252
P9	ControllerMethod	LeaningMethod	TRUE	1	6.900024	Straight	Medium	Up	Smooth	0	431.1891
P9	ControllerMethod	LeaningMethod	TRUE	2	9.320068	Straight	Short	Up	Default	0	632.7454
P9	ControllerMethod	LeaningMethod	TRUE	3	11.47998	Straight	Short	Same	Default	0	833.3942
P9	ControllerMethod	LeaningMethod	TRUE	4	15.04004	Right	Medium	Same	Sharp	0	1238.099
P9	ControllerMethod	LeaningMethod	FALSE	5	25.16003	Left	Short	Up	Sharp	6.352534	1607.846
P9	ControllerMethod	LeaningMethod	TRUE	6	30.26001	Right	Long	Same	Sharp	0	2128.382
P9	ControllerMethod	LeaningMethod	TRUE	7	33.16003	Left	Short	Up	Smooth	0	2344.615
P9	ControllerMethod	LeaningMethod	TRUE	8	38	Left	Long	Down	Smooth	0	2964.992
P9	ControllerMethod	LeaningMethod	TRUE	9	42.31995	Straight	Long	Same	Smooth	0	3563.144
P9	ControllerMethod	LeaningMethod	TRUE	10	44.73999	Right	Medium	Down	Default	0	3964.55
P9	ControllerMethod	LeaningMethod	TRUE	11	48.45996	Right	Long	Down	Default	0	4572.951
P9	ControllerMethod	LeaningMethod	TRUE	12	49.66003	Right	Short	Same	Smooth	0	4769.958
P9	ControllerMethod	LeaningMethod	TRUE	13	53.88	Straight	Medium	Up	Sharp	0	5184.283
P9	ControllerMethod	LeaningMethod	TRUE	14	56.92004	Left	Medium	Down	Default	0	5591.729
P9	ControllerMethod	LeaningMethod	TRUE	15	60.69995	Left	Long	Down	Sharp	0	6225.113
P9	LeaningMethod	LeaningMethod	TRUE	0	0	Straight	Short	Same	Default	0	26.14504
P9	LeaningMethod	LeaningMethod	TRUE	1	8.819946	Straight	Medium	Up	Smooth	0	434.0707
P9	LeaningMethod	LeaningMethod	TRUE	2	16.42004	Straight	Long	Up	Smooth	0	1042.949
P9	LeaningMethod	LeaningMethod	TRUE	3	19.69995	Straight	Medium	Same	Default	0	1446.304
P9	LeaningMethod	LeaningMethod	TRUE	4	22.68005	Right	Medium	Same	Sharp	0	1847.873
P9	LeaningMethod	LeaningMethod	TRUE	5	28.78003	Left	Long	Up	Default	0	2479.999
P9	LeaningMethod	LeaningMethod	TRUE	6	30.62	Right	Short	Same	Default	0	2681.068
P9	LeaningMethod	LeaningMethod	TRUE	7	35.52002	Left	Long	Same	Sharp	0	3298.284
P9	LeaningMethod	LeaningMethod	TRUE	8	37	Straight	Short	Down	Default	0	3501.628
P9	LeaningMethod	LeaningMethod	TRUE	9	39.05994	Right	Short	Up	Sharp	0	3709.289
P9	LeaningMethod	LeaningMethod	TRUE	10	40.85999	Left	Short	Up	Default	0	3918.105
P9	LeaningMethod	LeaningMethod	TRUE	11	44.38	Left	Medium	Down	Smooth	0	4339.523
P9	LeaningMethod	LeaningMethod	TRUE	12	48.80005	Left	Long	Same	Smooth	0	4962.004
P9	LeaningMethod	LeaningMethod	TRUE	13	51.97998	Right	Medium	Down	Sharp	0	5372.326
